idx,매물ID,상세링크,error
809,41024960,https://fem.encar.com/cars/detail/41024960?advClickPosition=mweb_mhightlight_g159_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
810,41076946,https://fem.encar.com/cars/detail/41076946?advClickPosition=mweb_mhightlight_g160_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
811,41075053,https://fem.encar.com/cars/detail/41075053?advClickPosition=mweb_mhightlight_g161_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
812,41063026,https://fem.encar.com/cars/detail/41063026?advClickPosition=mweb_mhightlight_g162_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
813,41049583,https://fem.encar.com/cars/detail/41049583?advClickPosition=mweb_mhightlight_g163_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
814,41153801,https://fem.encar.com/cars/detail/41153801?advClickPosition=mweb_mhightlight_g164_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
815,41160834,https://fem.encar.com/cars/detail/41160834?advClickPosition=mweb_mhightlight_g165_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
816,41159771,https://fem.encar.com/cars/detail/41159771?advClickPosition=mweb_mhightlight_g166_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
817,41160785,https://fem.encar.com/cars/detail/41160785?advClickPosition=mweb_mhightlight_g167_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
818,40622065,https://fem.encar.com/cars/detail/40622065?advClickPosition=mweb_mhightlight_g168_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
819,40618836,https://fem.encar.com/cars/detail/40618836?advClickPosition=mweb_mhightlight_g169_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
820,40617804,https://fem.encar.com/cars/detail/40617804?advClickPosition=mweb_mhightlight_g170_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
821,40164949,https://fem.encar.com/cars/detail/40164949?advClickPosition=mweb_mhightlight_g171_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
822,38679781,https://fem.encar.com/cars/detail/38679781?advClickPosition=mweb_mhightlight_g172_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
823,40659688,https://fem.encar.com/cars/detail/40659688?advClickPosition=mweb_mhightlight_g173_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
824,40465774,https://fem.encar.com/cars/detail/40465774?advClickPosition=mweb_mhightlight_g174_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
825,39361930,https://fem.encar.com/cars/detail/39361930?advClickPosition=mweb_mhightlight_g175_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
826,39354022,https://fem.encar.com/cars/detail/39354022?advClickPosition=mweb_mhightlight_g176_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
827,41010907,https://fem.encar.com/cars/detail/41010907?advClickPosition=mweb_mhightlight_g177_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
828,41146681,https://fem.encar.com/cars/detail/41146681?advClickPosition=mweb_mhightlight_g178_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
829,41136534,https://fem.encar.com/cars/detail/41136534?advClickPosition=mweb_mhightlight_g179_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
830,41252338,https://fem.encar.com/cars/detail/41252338?advClickPosition=mweb_mhightlight_g180_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
831,41289218,https://fem.encar.com/cars/detail/41289218?advClickPosition=mweb_mhightlight_g181_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
832,41252353,https://fem.encar.com/cars/detail/41252353?advClickPosition=mweb_mhightlight_g182_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
833,40751803,https://fem.encar.com/cars/detail/40751803?advClickPosition=mweb_mhightlight_g183_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
834,40557979,https://fem.encar.com/cars/detail/40557979?advClickPosition=mweb_mhightlight_g184_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
835,40203516,https://fem.encar.com/cars/detail/40203516?advClickPosition=mweb_mhightlight_g185_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
836,39802662,https://fem.encar.com/cars/detail/39802662?advClickPosition=mweb_mhightlight_g186_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
837,41149293,https://fem.encar.com/cars/detail/41149293?advClickPosition=mweb_mhightlight_g187_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
838,41143388,https://fem.encar.com/cars/detail/41143388?advClickPosition=mweb_mhightlight_g188_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
839,41141153,https://fem.encar.com/cars/detail/41141153?advClickPosition=mweb_mhightlight_g189_t49383&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
840,41646585,https://fem.encar.com/cars/detail/41646585?advClickPosition=mweb_mhightlight_g190_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
845,41448931,https://fem.encar.com/cars/detail/41448931?advClickPosition=mweb_mhightlight_g195_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
846,41509595,https://fem.encar.com/cars/detail/41509595?advClickPosition=mweb_mhightlight_g196_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
847,41487186,https://fem.encar.com/cars/detail/41487186?advClickPosition=mweb_mhightlight_g197_t49383&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1138,40983239,https://fem.encar.com/cars/detail/40983239?advClickPosition=mweb_mhightlight_g88_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1140,40889007,https://fem.encar.com/cars/detail/40889007?advClickPosition=mweb_mhightlight_g90_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1156,41014563,https://fem.encar.com/cars/detail/41014563?advClickPosition=mweb_mhightlight_g106_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1181,41208638,https://fem.encar.com/cars/detail/41208638?advClickPosition=mweb_mhightlight_g131_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1182,41208610,https://fem.encar.com/cars/detail/41208610?advClickPosition=mweb_mhightlight_g132_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1191,41176584,https://fem.encar.com/cars/detail/41176584?advClickPosition=mweb_mhightlight_g141_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1192,41409604,https://fem.encar.com/cars/detail/41409604?advClickPosition=mweb_mhightlight_g142_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1193,41417229,https://fem.encar.com/cars/detail/41417229?advClickPosition=mweb_mhightlight_g143_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1194,41448091,https://fem.encar.com/cars/detail/41448091?advClickPosition=mweb_mhightlight_g144_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1197,41409365,https://fem.encar.com/cars/detail/41409365?advClickPosition=mweb_mhightlight_g147_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1202,41615642,https://fem.encar.com/cars/detail/41615642?advClickPosition=mweb_mhightlight_g152_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1203,41623985,https://fem.encar.com/cars/detail/41623985?advClickPosition=mweb_mhightlight_g153_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1204,41608405,https://fem.encar.com/cars/detail/41608405?advClickPosition=mweb_mhightlight_g154_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1205,41636219,https://fem.encar.com/cars/detail/41636219?advClickPosition=mweb_mhightlight_g155_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1206,41626581,https://fem.encar.com/cars/detail/41626581?advClickPosition=mweb_mhightlight_g156_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1210,41006436,https://fem.encar.com/cars/detail/41006436?advClickPosition=mweb_mhightlight_g160_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1214,41486057,https://fem.encar.com/cars/detail/41486057?advClickPosition=mweb_mhightlight_g164_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1215,41465635,https://fem.encar.com/cars/detail/41465635?advClickPosition=mweb_mhightlight_g165_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1216,41620366,https://fem.encar.com/cars/detail/41620366?advClickPosition=mweb_mhightlight_g166_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1217,41606857,https://fem.encar.com/cars/detail/41606857?advClickPosition=mweb_mhightlight_g167_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1218,41627270,https://fem.encar.com/cars/detail/41627270?advClickPosition=mweb_mhightlight_g168_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1219,41627730,https://fem.encar.com/cars/detail/41627730?advClickPosition=mweb_mhightlight_g169_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1220,41624408,https://fem.encar.com/cars/detail/41624408?advClickPosition=mweb_mhightlight_g170_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1221,41569734,https://fem.encar.com/cars/detail/41569734?advClickPosition=mweb_mhightlight_g171_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1222,41583133,https://fem.encar.com/cars/detail/41583133?advClickPosition=mweb_mhightlight_g172_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1224,41596400,https://fem.encar.com/cars/detail/41596400?advClickPosition=mweb_mhightlight_g174_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1229,41547742,https://fem.encar.com/cars/detail/41547742?advClickPosition=mweb_mhightlight_g179_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1232,41544098,https://fem.encar.com/cars/detail/41544098?advClickPosition=mweb_mhightlight_g182_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1233,41536674,https://fem.encar.com/cars/detail/41536674?advClickPosition=mweb_mhightlight_g183_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1234,41531182,https://fem.encar.com/cars/detail/41531182?advClickPosition=mweb_mhightlight_g184_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1235,41528252,https://fem.encar.com/cars/detail/41528252?advClickPosition=mweb_mhightlight_g185_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1239,40803198,https://fem.encar.com/cars/detail/40803198?advClickPosition=mweb_mhightlight_g189_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1241,41091825,https://fem.encar.com/cars/detail/41091825?advClickPosition=mweb_mhightlight_g191_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1243,41099137,https://fem.encar.com/cars/detail/41099137?advClickPosition=mweb_mhightlight_g193_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1245,41177748,https://fem.encar.com/cars/detail/41177748?advClickPosition=mweb_mhightlight_g195_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1246,41172075,https://fem.encar.com/cars/detail/41172075?advClickPosition=mweb_mhightlight_g196_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1247,41172063,https://fem.encar.com/cars/detail/41172063?advClickPosition=mweb_mhightlight_g197_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1248,41170306,https://fem.encar.com/cars/detail/41170306?advClickPosition=mweb_mhightlight_g198_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1249,41168746,https://fem.encar.com/cars/detail/41168746?advClickPosition=mweb_mhightlight_g199_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1250,41438401,https://fem.encar.com/cars/detail/41438401?advClickPosition=mweb_mhightlight_g200_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1624,41376616,https://fem.encar.com/cars/detail/41376616?advClickPosition=mweb_mhightlight_g175_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1639,41378060,https://fem.encar.com/cars/detail/41378060?advClickPosition=mweb_mhightlight_g190_t49385&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
1642,41460901,https://fem.encar.com/cars/detail/41460901?advClickPosition=mweb_mhightlight_g193_t49385&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2050,41004008,https://fem.encar.com/cars/detail/41004008?advClickPosition=mweb_mhightlight_g1_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2051,40993670,https://fem.encar.com/cars/detail/40993670?advClickPosition=mweb_mhightlight_g2_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2052,40962935,https://fem.encar.com/cars/detail/40962935?advClickPosition=mweb_mhightlight_g3_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2053,40983729,https://fem.encar.com/cars/detail/40983729?advClickPosition=mweb_mhightlight_g4_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2054,40977084,https://fem.encar.com/cars/detail/40977084?advClickPosition=mweb_mhightlight_g5_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2055,40968993,https://fem.encar.com/cars/detail/40968993?advClickPosition=mweb_mhightlight_g6_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2056,40823123,https://fem.encar.com/cars/detail/40823123?advClickPosition=mweb_mhightlight_g7_t49386&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2057,41199612,https://fem.encar.com/cars/detail/41199612?advClickPosition=mweb_mhightlight_g8_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2058,41175420,https://fem.encar.com/cars/detail/41175420?advClickPosition=mweb_mhightlight_g9_t49386&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2059,41181870,https://fem.encar.com/cars/detail/41181870?advClickPosition=mweb_mhightlight_g10_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2060,41184693,https://fem.encar.com/cars/detail/41184693?advClickPosition=mweb_mhightlight_g11_t49386&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2061,41168717,https://fem.encar.com/cars/detail/41168717?advClickPosition=mweb_mhightlight_g12_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2062,41159564,https://fem.encar.com/cars/detail/41159564?advClickPosition=mweb_mhightlight_g13_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2063,41407246,https://fem.encar.com/cars/detail/41407246?advClickPosition=mweb_mhightlight_g14_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2064,41405272,https://fem.encar.com/cars/detail/41405272?advClickPosition=mweb_mhightlight_g15_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2065,41380672,https://fem.encar.com/cars/detail/41380672?advClickPosition=mweb_mhightlight_g16_t49386&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2066,41379467,https://fem.encar.com/cars/detail/41379467?advClickPosition=mweb_mhightlight_g17_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2067,41373048,https://fem.encar.com/cars/detail/41373048?advClickPosition=mweb_mhightlight_g18_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2068,41346448,https://fem.encar.com/cars/detail/41346448?advClickPosition=mweb_mhightlight_g19_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2069,41440754,https://fem.encar.com/cars/detail/41440754?advClickPosition=mweb_mhightlight_g20_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2070,41304582,https://fem.encar.com/cars/detail/41304582?advClickPosition=mweb_mhightlight_g21_t49386&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2071,41435963,https://fem.encar.com/cars/detail/41435963?advClickPosition=mweb_mhightlight_g22_t49386&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2435,41520170,https://fem.encar.com/cars/detail/41520170?advClickPosition=mweb_mhightlight_g186_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
2438,41482881,https://fem.encar.com/cars/detail/41482881?advClickPosition=mweb_mhightlight_g189_t49386&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3188,41199028,https://fem.encar.com/cars/detail/41199028?advClickPosition=mweb_mhightlight_g139_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3189,41343198,https://fem.encar.com/cars/detail/41343198?advClickPosition=mweb_mhightlight_g140_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3190,41409333,https://fem.encar.com/cars/detail/41409333?advClickPosition=mweb_mhightlight_g141_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3191,41429461,https://fem.encar.com/cars/detail/41429461?advClickPosition=mweb_mhightlight_g142_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3192,41445513,https://fem.encar.com/cars/detail/41445513?advClickPosition=mweb_mhightlight_g143_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3193,41566702,https://fem.encar.com/cars/detail/41566702?advClickPosition=mweb_mhightlight_g144_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3194,41506155,https://fem.encar.com/cars/detail/41506155?advClickPosition=mweb_mhightlight_g145_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3195,41584492,https://fem.encar.com/cars/detail/41584492?advClickPosition=mweb_mhightlight_g146_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3196,41642201,https://fem.encar.com/cars/detail/41642201?advClickPosition=mweb_mhightlight_g147_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3197,41654829,https://fem.encar.com/cars/detail/41654829?advClickPosition=mweb_mhightlight_g148_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3198,41655139,https://fem.encar.com/cars/detail/41655139?advClickPosition=mweb_mhightlight_g149_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3199,41381493,https://fem.encar.com/cars/detail/41381493?advClickPosition=mweb_mhightlight_g150_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3200,41654837,https://fem.encar.com/cars/detail/41654837?advClickPosition=mweb_mhightlight_g151_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3201,41654831,https://fem.encar.com/cars/detail/41654831?advClickPosition=mweb_mhightlight_g152_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3202,40397764,https://fem.encar.com/cars/detail/40397764?advClickPosition=mweb_mhightlight_g153_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3203,41543777,https://fem.encar.com/cars/detail/41543777?advClickPosition=mweb_mhightlight_g154_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3204,41649589,https://fem.encar.com/cars/detail/41649589?advClickPosition=mweb_mhightlight_g155_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3205,41069296,https://fem.encar.com/cars/detail/41069296?advClickPosition=mweb_mhightlight_g156_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3206,40841613,https://fem.encar.com/cars/detail/40841613?advClickPosition=mweb_mhightlight_g157_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3207,41409535,https://fem.encar.com/cars/detail/41409535?advClickPosition=mweb_mhightlight_g158_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3208,41625518,https://fem.encar.com/cars/detail/41625518?advClickPosition=mweb_mhightlight_g159_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3209,41599793,https://fem.encar.com/cars/detail/41599793?advClickPosition=mweb_mhightlight_g160_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3210,40858949,https://fem.encar.com/cars/detail/40858949?advClickPosition=mweb_mhightlight_g161_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3211,41394592,https://fem.encar.com/cars/detail/41394592?advClickPosition=mweb_mhightlight_g162_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3212,41603725,https://fem.encar.com/cars/detail/41603725?advClickPosition=mweb_mhightlight_g163_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3213,41531387,https://fem.encar.com/cars/detail/41531387?advClickPosition=mweb_mhightlight_g164_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3214,41445438,https://fem.encar.com/cars/detail/41445438?advClickPosition=mweb_mhightlight_g165_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3215,41651667,https://fem.encar.com/cars/detail/41651667?advClickPosition=mweb_mhightlight_g166_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
