매물ID,브랜드,제조사,모델,등급명,세부트림,차량명,현재가격_만원,가격로그,연식,차량연령,주행거리_km,주행거리_로그,연료,변속기,색상,지역,차급,배기량_cc,좌석수,압류건수,저당건수,보험이력건수,보험이력_여부,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,사고강도점수,사고종합_여부,중대사고_추정,부식_위험,옵션_기본코드개수,옵션_선택코드개수,옵션_튜닝코드개수,옵션_기타개수,엔카진단여부값,엔카믿고값,조회수,찜수
41341863,현대,현대,그랜저 뉴 럭셔리,Q270 디럭스,,그랜저 뉴 럭셔리 Q270 디럭스,350,5.860786223465865,2009,17,41885,10.642706921198457,가솔린,오토,검정색,울산,대형차,2656,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,24,0,0,1,0,-1,1778.0,15.0
41614450,현대,현대,그랜저 뉴 럭셔리,Q270 럭셔리,기본형,그랜저 뉴 럭셔리 Q270 럭셔리 기본형,170,5.14166355650266,2009,17,206194,12.236577601968383,가솔린,오토,은색,울산,대형차,2656,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,25,0,0,0,0,-1,153.0,1.0
41625242,현대,현대,싼타페 CM,2WD(2.2VGT) CLX,기본형,싼타페 CM 2WD(2.2VGT) CLX 기본형,230,5.442417710521793,2007,19,138690,11.840003715949573,디젤,오토,흰색,울산,SUV,2188,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,15,1,0,0,0,-1,173.0,1.0
41632914,현대,현대,제네시스,BH330 럭셔리,기본형,제네시스 BH330 럭셔리 기본형,330,5.802118375377063,2009,17,197260,12.19228300394662,가솔린,오토,검정색,울산,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,0,0,0,0,-1,41.0,0.0
41395881,현대,현대,팰리세이드,디젤 2.2 2WD,프레스티지,팰리세이드 디젤 2.2 2WD 프레스티지,3290,8.098946748943339,2022,4,28714,10.265174913298395,디젤,오토,청색,서울,SUV,2199,8.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,0,0,0,0,-1,264.0,2.0
41500553,현대,현대,제네시스 DH,G330 프리미엄,,제네시스 DH G330 프리미엄,1400,7.244941546337007,2016,10,119381,11.690083714807304,가솔린,오토,은회색,부산,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,51,3,0,0,0,-1,248.0,3.0
41576070,현대,현대,그랜저 HG,HG220 디젤 프리미엄,,그랜저 HG HG220 디젤 프리미엄,550,6.311734809152915,2015,11,239954,12.388206684743803,디젤,오토,흰색,경기,대형차,2199,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,4,0,0,0,-1,412.0,10.0
41459516,현대,현대,더 뉴 싼타페,HEV 1.6 2WD,캘리그래피,더 뉴 싼타페 HEV 1.6 2WD 캘리그래피,3690,8.213652703029998,2023,3,36624,10.50848634631937,가솔린+전기,오토,흰색,서울,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,3,0,0,0,-1,634.0,11.0
41576296,현대,현대,싼타페 더 프라임,디젤 2.0 2WD,프리미엄,싼타페 더 프라임 디젤 2.0 2WD 프리미엄,1199,7.090076835776092,2016,10,164195,12.00881611516781,디젤,오토,흰색,서울,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,4,0,0,2,0,490.0,3.0
41659981,현대,현대,싼타페 TM,디젤 2.0 2WD,익스클루시브,싼타페 TM 디젤 2.0 2WD 익스클루시브,2080,7.640603826393634,2019,7,73280,11.202056645543111,디젤,오토,쥐색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,1,0,0,1,0,61.0,0.0
41659532,현대,현대,팰리세이드,가솔린 3.8 2WD,캘리그래피,팰리세이드 가솔린 3.8 2WD 캘리그래피,2960,7.993282328101591,2021,5,56187,10.9364584899508,가솔린,오토,검정색,경기,SUV,3778,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,1,0,0,1,0,11.0,0.0
41626908,현대,현대,싼타페 더 프라임,디젤 2.0 2WD,스마트,싼타페 더 프라임 디젤 2.0 2WD 스마트,1290,7.1631723908466425,2018,8,89451,11.401457447546608,디젤,오토,은색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,0,0,0,1,0,28.0,0.0
41494017,현대,현대,싼타페 더 프라임,디젤 2.0 2WD,프리미엄,싼타페 더 프라임 디젤 2.0 2WD 프리미엄,1110,7.01301578963963,2018,8,169201,12.03884854641537,디젤,오토,청색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,1,0,1,1,0,333.0,2.0
41529087,현대,현대,그랜드 스타렉스,3인승 밴,스마트 스페셜,그랜드 스타렉스 3인승 밴 스마트 스페셜,1220,7.107425474110705,2017,9,86170,11.364088973133402,디젤,오토,은색,경기,승합차,2497,3.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,0,0,3,1,0,121.0,1.0
40460877,현대,현대,그랜저 HG,HG220 디젤 프리미엄,,그랜저 HG HG220 디젤 프리미엄,850,6.7464121285733745,2015,11,155934,11.95719453273533,디젤,오토,검정색,전북,대형차,2199,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,3,0,0,1,0,217.0,51.0
41419625,현대,현대,아반떼 (CN7),1.6,스마트,아반떼 (CN7) 1.6 스마트,1490,7.307202314764738,2021,5,53496,10.887380856545494,가솔린,오토,흰색,전북,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,3,0,0,1,0,732.0,15.0
41094926,현대,현대,팰리세이드,디젤 2.2 2WD,익스클루시브,팰리세이드 디젤 2.2 2WD 익스클루시브,2150,7.67368812926773,2019,7,136519,11.824226403020644,디젤,오토,청색,경기,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,3,0,0,1,0,893.0,5.0
41645221,현대,현대,더 뉴 싼타페,가솔린 2.5T 2WD,프레스티지,더 뉴 싼타페 가솔린 2.5T 2WD 프레스티지,2550,7.844240718141811,2021,5,59985,11.001866480644448,가솔린,오토,흰색,경기,SUV,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,3,0,0,1,0,28.0,1.0
41268727,현대,현대,싼타페 (MX5),가솔린 2.5T 2WD,프레스티지,싼타페 (MX5) 가솔린 2.5T 2WD 프레스티지,3190,8.068089626278244,2024,2,13493,9.510000421187373,가솔린,오토,흰색,경기,SUV,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,2,0,0,1,0,361.0,11.0
41332950,현대,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,스페셜,맥스크루즈 디젤(e-VGT) 2.2 2WD 익스클루시브 스페셜,1220,7.107425474110705,2015,11,102967,11.542173539329214,디젤,오토,은색,경기,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,1,0,0,1,0,6.0,2.0
41290587,현대,현대,더 뉴 아반떼 (CN7),1.6,인스퍼레이션,더 뉴 아반떼 (CN7) 1.6 인스퍼레이션,2500,7.824445930877619,2024,2,31268,10.350382470407432,가솔린,오토,흰색,대구,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,2,0,0,-1,-1,12.0,0.0
40759395,현대,현대,더 뉴 싼타페,디젤 2.2 2WD,프레스티지,더 뉴 싼타페 디젤 2.2 2WD 프레스티지,2600,7.8636512654486515,2021,5,97248,11.485029978651475,디젤,오토,흰색,대구,SUV,2151,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,3,0,0,-1,-1,26.0,0.0
41655767,현대,현대,올 뉴 투싼,디젤 1.6 2WD,모던,올 뉴 투싼 디젤 1.6 2WD 모던,1770,7.479299637782834,2019,7,90350,11.411457364027743,디젤,오토,진주색,대구,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,4,0,0,-1,-1,14.0,0.0
41310241,현대,현대,더 뉴 그랜저 IG,3.3,캘리그래피,더 뉴 그랜저 IG 3.3 캘리그래피,1850,7.523481312573497,2020,6,154238,11.946258626420866,가솔린,오토,검정색,경기,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,3,0,0,1,0,239.0,19.0
41555133,현대,현대,더 뉴 싼타페,디젤 2.2 2WD,프리미엄,더 뉴 싼타페 디젤 2.2 2WD 프리미엄,2170,7.682943169878292,2021,5,96073,11.472874006843876,디젤,오토,흰색,경기,SUV,2151,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,4,0,0,1,0,546.0,4.0
41589359,현대,현대,싼타페 TM,디젤 2.0 2WD,익스클루시브 스페셜,싼타페 TM 디젤 2.0 2WD 익스클루시브 스페셜,1670,7.421177528595393,2019,7,129729,11.773210646565058,디젤,오토,쥐색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,2,0,0,1,0,782.0,7.0
41340509,현대,현대,그랜저 IG,2.4 프리미엄,,그랜저 IG 2.4 프리미엄,1550,7.346655163176539,2017,9,108677,11.596144660720972,가솔린,오토,검정색,충북,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,2,0,0,1,0,259.0,4.0
41359808,현대,현대,스타리아,투어러 9인승,모던,스타리아 투어러 9인승 모던,2890,7.969357742016346,2022,4,49476,10.809263194110516,디젤,오토,검정색,충북,승합차,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,1,0,371.0,0.0
41585591,현대,현대,더 뉴 싼타페,HEV 1.6 2WD,프레스티지,더 뉴 싼타페 HEV 1.6 2WD 프레스티지,2750,7.919719760924575,2022,4,106686,11.577654592941164,가솔린+전기,오토,검정색,충북,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,2,0,0,1,0,55.0,0.0
41593655,현대,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),모던,더 뉴 그랜저 IG 3.0 LPi (렌터카용) 모던,2150,7.67368812926773,2022,4,77336,11.255927774649445,LPG(일반인 구입),오토,검정색,충북,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,3,0,0,1,0,64.0,1.0
41598217,현대,현대,더 뉴 맥스크루즈,디젤 2.2 2WD,익스클루시브,더 뉴 맥스크루즈 디젤 2.2 2WD 익스클루시브,1570,7.359467638255621,2018,8,104722,11.559074047996209,디젤,오토,청색,충북,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,2,0,0,1,0,77.0,0.0
41643904,현대,현대,더 뉴 싼타페,디젤 2.2 2WD,프리미엄,더 뉴 싼타페 디젤 2.2 2WD 프리미엄,2450,7.804251383528112,2021,5,59714,10.997338524102528,디젤,오토,흰색,충북,SUV,2151,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,3,0,0,1,0,25.0,0.0
41643936,현대,현대,팰리세이드,디젤 2.2 2WD,프레스티지,팰리세이드 디젤 2.2 2WD 프레스티지,3330,8.11102783819368,2022,4,79381,11.282026921282952,디젤,오토,흰색,충북,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,4,0,1,1,0,13.0,0.0
41182083,현대,현대,아반떼 (CN7),1.6 터보 N Line,스포츠,아반떼 (CN7) 1.6 터보 N Line 스포츠,1970,7.58629630715272,2021,5,53707,10.8913172451926,가솔린,오토,흰색,광주,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,6,0,0,0,-1,208.0,6.0
41058939,현대,현대,아반떼 (CN7),1.6,인스퍼레이션,아반떼 (CN7) 1.6 인스퍼레이션,1830,7.5126175446745105,2023,3,88388,11.389502806493994,가솔린,오토,쥐색,광주,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,1,0,0,0,-1,255.0,5.0
41518156,현대,현대,팰리세이드,가솔린 3.8 2WD,프레스티지,팰리세이드 가솔린 3.8 2WD 프레스티지,3210,8.074337694089515,2022,4,64008,11.06677897745504,가솔린,오토,흰색,경기,SUV,3778,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,6,0,0,2,0,689.0,4.0
41567107,현대,현대,코나 일렉트릭,모던,,코나 일렉트릭 모던,1450,7.280008252884188,2019,7,156206,11.95893732972418,전기,오토,흰색,대구,SUV,180,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,1,0,0,0,-1,531.0,16.0
40477834,현대,현대,에쿠스(신형),VS380,프라임,에쿠스(신형) VS380 프라임,480,6.175867270105761,2012,14,184198,12.123771973906956,가솔린,오토,검정색,울산,대형차,3778,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,0,0,0,-1,-1,26.0,0.0
41165208,현대,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,쏘나타 (DN8) 2.0 LPG(렌터카용) 스마트,1310,7.1785454837637,2020,6,94798,11.45951413966427,LPG(일반인 구입),오토,흰색,경기,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,7,0,0,-1,-1,969.0,9.0
41494176,현대,현대,제네시스 DH,G330 프리미엄 AWD,,제네시스 DH G330 프리미엄 AWD,950,6.85751406254539,2016,10,203432,12.223091991324711,가솔린,오토,검정색,울산,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,0,0,0,-1,-1,150.0,1.0
40537422,현대,현대,에쿠스(신형),VS380,프레스티지,에쿠스(신형) VS380 프레스티지,750,6.621405651764134,2012,14,50410,10.827964684213782,가솔린,오토,검정색,울산,대형차,3778,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,1,0,0,-1,-1,2632.0,15.0
41175916,현대,현대,아반떼 (CN7),1.6,모던,아반떼 (CN7) 1.6 모던,1680,7.427144133408616,2022,4,60062,11.00314929033981,가솔린,오토,흰색,울산,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,3,0,0,-1,-1,247.0,5.0
41100970,현대,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,스마트팩,싼타페 CM 2WD(2.0 e-VGT) MLX 스마트팩,299,5.703782474656201,2011,15,197187,12.19191286737214,디젤,오토,은색,울산,SUV,1995,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,29,1,0,0,-1,-1,382.0,1.0
41407530,현대,현대,팰리세이드,가솔린 3.8 4WD,프레스티지,팰리세이드 가솔린 3.8 4WD 프레스티지,1790,7.490529402060711,2019,7,183158,12.118109907048767,가솔린,오토,청색,경기,SUV,3778,8.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,2,0,0,0,-1,1057.0,12.0
40644747,현대,현대,엑센트(신형),위트 1.6 GDI 블루세이버,,엑센트(신형) 위트 1.6 GDI 블루세이버,700,6.55250788703459,2017,9,115739,11.65910157512783,가솔린,오토,은색,경남,소형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,1,0,0,0,-1,303.0,6.0
41566091,현대,현대,아반떼 AD,1.6 GDI 모던,,아반떼 AD 1.6 GDI 모던,1100,7.00397413672268,2017,9,109746,11.605932995711878,가솔린,오토,흰색,경남,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,5,0,0,0,-1,169.0,5.0
41633900,현대,현대,더 뉴 그랜저 IG,2.5,캘리그래피,더 뉴 그랜저 IG 2.5 캘리그래피,2590,7.85979918056211,2020,6,77656,11.260056972614189,가솔린,오토,검정색,서울,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,1,0,0,2,0,107.0,2.0
41043265,현대,현대,그랜저 HG 하이브리드,프리미엄,,그랜저 HG 하이브리드 프리미엄,450,6.111467339502679,2016,10,230436,12.347732785188413,가솔린+전기,오토,은회색,전북,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,0,0,0,0,-1,1109.0,17.0
40889677,현대,현대,제네시스,BH380 로얄,기본형,제네시스 BH380 로얄 기본형,470,6.154858094016418,2008,18,133030,11.798337462751103,가솔린,오토,검정색,충북,대형차,3778,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,0,0,0,0,-1,127.0,1.0
40252722,현대,현대,더 뉴 그랜드 스타렉스,밴 5인승,스타일,더 뉴 그랜드 스타렉스 밴 5인승 스타일,1750,7.467942332285852,2019,7,47445,10.76734750122231,디젤,오토,흰색,충북,승합차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,18,1,0,0,0,-1,92.0,3.0
41204847,현대,현대,아반떼 MD,M16 GDI 프리미어,,아반떼 MD M16 GDI 프리미어,329,5.799092654460526,2012,14,148161,11.906061548708983,가솔린,오토,은색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,1,1,0,-1,-1,576.0,15.0
41298030,현대,현대,투싼 ix,디젤 2WD LX20,프리미어,투싼 ix 디젤 2WD LX20 프리미어,409,6.016157159698354,2010,16,197773,12.194880243626024,디젤,오토,은색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,2,2,0,-1,-1,252.0,0.0
41124542,현대,현대,제네시스 쿠페,200 터보 D,,제네시스 쿠페 200 터보 D,249,5.521460917862246,2009,17,190744,12.158692736483363,가솔린,오토,쥐색,경기,스포츠카,1998,4.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,0,2,0,-1,-1,4141.0,52.0
40815048,현대,현대,YF 쏘나타,Y20 탑,고급형,YF 쏘나타 Y20 탑 고급형,419,6.040254711277414,2010,16,107619,11.58636178304341,가솔린,오토,흰색,경기,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,2,2,0,-1,-1,499.0,10.0
41108843,현대,현대,아반떼 MD,M16 GDI 럭셔리,,아반떼 MD M16 GDI 럭셔리,269,5.598421958998375,2011,15,178050,12.08982530509004,가솔린,오토,은색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,21,2,1,0,-1,-1,1389.0,18.0
41522984,현대,현대,i30(신형),1.6 GDI 익스트림,,i30(신형) 1.6 GDI 익스트림,479,6.173786103901937,2012,14,116162,11.662749656171409,가솔린,오토,은색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,2,2,0,-1,-1,515.0,12.0
41588314,현대,현대,아반떼 MD,M16 GDI 럭셔리,,아반떼 MD M16 GDI 럭셔리,259,5.560681631015528,2012,14,155106,11.951870480318997,가솔린,오토,검정색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,21,1,0,0,-1,-1,267.0,6.0
41641815,현대,현대,아반떼 MD,M16 GDI 탑,,아반떼 MD M16 GDI 탑,329,5.799092654460526,2012,14,135623,11.817641629977787,가솔린,오토,은색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,2,2,0,-1,-1,19.0,1.0
41597498,현대,현대,그랜저 HG,HG240 럭셔리,,그랜저 HG HG240 럭셔리,369,5.91350300563827,2011,15,197143,12.19168970516272,가솔린,오토,검정색,경기,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,2,2,0,-1,-1,22.0,0.0
41171172,현대,현대,그랜저 HG,HG300 노블,,그랜저 HG HG300 노블,479,6.173786103901937,2011,15,140075,11.849940411440665,가솔린,오토,은색,경기,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,2,2,0,-1,-1,994.0,5.0
41546838,현대,현대,뉴 투싼 ix,디젤(e-VGT) 2WD,스마트 스페셜,뉴 투싼 ix 디젤(e-VGT) 2WD 스마트 스페셜,619,6.429719478039138,2015,11,130394,11.778323584181274,디젤,오토,쥐색,경기,SUV,2000,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,25,1,2,0,-1,-1,235.0,1.0
41599467,현대,현대,그랜저 HG,HG240 모던,,그랜저 HG HG240 모던,469,6.152732694704104,2014,12,167735,12.030146593825076,가솔린,오토,검정색,경기,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,3,2,0,-1,-1,51.0,0.0
41160117,현대,현대,싼타페 CM,2WD(2.0VGT) 스타일팩,,싼타페 CM 2WD(2.0VGT) 스타일팩,269,5.598421958998375,2008,18,224384,12.321118605476672,디젤,오토,흰색,경기,SUV,1991,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,21,0,1,0,-1,-1,1055.0,12.0
41236110,현대,현대,아반떼 MD,M16 GDI 탑,,아반떼 MD M16 GDI 탑,349,5.857933154483459,2011,15,161347,11.991318801989587,가솔린,오토,쥐색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,29,2,1,0,-1,-1,349.0,4.0
41606168,현대,현대,쏘나타 더 브릴리언트,CVVL 모던,,쏘나타 더 브릴리언트 CVVL 모던,319,5.768320995793772,2013,13,201417,12.21313762965229,가솔린,오토,은색,경기,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,1,2,0,-1,-1,126.0,1.0
41613277,현대,현대,투싼 ix,디젤 2WD LX20,스마트팩,투싼 ix 디젤 2WD LX20 스마트팩,439,6.0867747269123065,2013,13,197402,12.193002603434426,디젤,오토,은색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,2,2,0,-1,-1,45.0,0.0
41613358,현대,현대,아반떼 MD,M16 GDI 프리미어,,아반떼 MD M16 GDI 프리미어,269,5.598421958998375,2011,15,191380,12.162021484525996,가솔린,오토,흰색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,1,2,0,-1,-1,155.0,1.0
41615805,현대,현대,YF 쏘나타,Y20 프리미어,,YF 쏘나타 Y20 프리미어,279,5.634789603169249,2011,15,146225,11.8929086490637,가솔린,오토,검정색,경기,중형차,2000,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,0,2,0,-1,-1,93.0,7.0
41616329,현대,현대,쏘나타 뉴 라이즈,2.0 스타일,,쏘나타 뉴 라이즈 2.0 스타일,729,6.593044534142437,2019,7,181398,12.108454303968816,가솔린,오토,흰색,경기,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,2,2,0,-1,-1,180.0,3.0
41643663,현대,현대,그랜저 HG,HG300 프라임,,그랜저 HG HG300 프라임,349,5.857933154483459,2011,15,170293,12.045281634086493,가솔린,오토,검정색,경기,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,1,2,0,-1,-1,85.0,1.0
41630471,현대,현대,코나,1.6 터보 2WD,모던 팝,코나 1.6 터보 2WD 모던 팝,1590,7.372118028337787,2018,8,59341,10.991072597355036,가솔린,오토,흰색,서울,SUV,1591,5.0,0.0,0.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,38,4,0,0,1,0,133.0,6.0
41459451,현대,현대,더 뉴 싼타페,HEV 1.6 2WD,캘리그래피,더 뉴 싼타페 HEV 1.6 2WD 캘리그래피,2960,7.993282328101591,2023,3,95043,11.462095221252904,가솔린+전기,오토,쥐색,서울,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,1,0,0,1,0,2042.0,2.0
40865861,현대,현대,팰리세이드,디젤 2.2 4WD,캘리그래피,팰리세이드 디젤 2.2 4WD 캘리그래피,3900,8.268988209506656,2022,4,141637,11.861029785821149,디젤,오토,흰색,광주,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,3,0,0,1,0,146.0,5.0
41607161,현대,현대,그랜저 하이브리드 (GN7),프리미엄,,그랜저 하이브리드 (GN7) 프리미엄,3700,8.216358332386156,2023,3,19316,9.868740816206293,가솔린+전기,오토,흰색,경기,대형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,4,0,0,2,0,941.0,6.0
40837955,현대,현대,싼타페 (MX5),HEV 1.6 4WD,캘리그래피,싼타페 (MX5) HEV 1.6 4WD 캘리그래피,4000,8.294299608857235,2024,2,29774,10.3014243942235,가솔린+전기,오토,흰색,광주,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,4,0,0,1,0,162.0,14.0
40824028,현대,현대,싼타페 (MX5),HEV 1.6 4WD,캘리그래피,싼타페 (MX5) HEV 1.6 4WD 캘리그래피,3800,8.24301946898925,2024,2,28984,10.274533733773833,가솔린+전기,오토,흰색,광주,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,2,0,0,1,0,380.0,9.0
41402197,현대,현대,그랜저 IG,2.4 모던,,그랜저 IG 2.4 모던,870,6.769641976852503,2019,7,235755,12.37055265086113,가솔린,오토,검정색,대구,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,0,1,2,-1,-1,675.0,9.0
41521303,현대,현대,제네시스 DH,G380 프레스티지 AWD,,제네시스 DH G380 프레스티지 AWD,800,6.68586094706836,2016,10,264758,12.486575257220135,가솔린,오토,검정색,대구,대형차,3778,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,53,2,1,1,-1,-1,704.0,8.0
41637504,현대,현대,아슬란,G300 모던,,아슬란 G300 모던,580,6.364750756851911,2015,11,227258,12.333845615215903,가솔린,오토,검정색,대구,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,1,1,3,-1,-1,156.0,4.0
41564411,현대,현대,쏘나타 더 브릴리언트,CVVL 블루세이버,,쏘나타 더 브릴리언트 CVVL 블루세이버,450,6.111467339502679,2013,13,161053,11.989494991458052,가솔린,오토,흰색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,29,3,1,1,-1,-1,271.0,2.0
41654781,현대,현대,코나 (SX2),가솔린 1.6 터보 2WD,H Pick,코나 (SX2) 가솔린 1.6 터보 2WD H Pick,374,5.926926025970411,2026,0,7,2.0794415416798357,가솔린,오토,흰색,경기,SUV,1598,5.0,,,,,,,1.0,,,,,,,1.0,37,3,0,0,-1,-1,23.0,0.0
41090016,현대,현대,더 뉴 아반떼 (CN7),1.6 LPi (렌터카),스마트,더 뉴 아반떼 (CN7) 1.6 LPi (렌터카) 스마트,1930,7.565793282428515,2024,2,10911,9.297618380083245,LPG(일반인 구입),오토,흰색,광주,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,3,0,1,1,0,566.0,19.0
41178942,현대,현대,그랜저 (GN7),2.5 가솔린 2WD,익스클루시브,그랜저 (GN7) 2.5 가솔린 2WD 익스클루시브,2790,7.934155233536322,2023,3,144738,11.882687399456085,가솔린,오토,검정색,대구,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,3,0,0,0,-1,984.0,5.0
40049579,현대,현대,더 뉴 그랜드 스타렉스,밴 3인승,스마트,더 뉴 그랜드 스타렉스 밴 3인승 스마트,1790,7.490529402060711,2021,5,36174,10.496123551499684,디젤,오토,청색,대구,승합차,2497,3.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,1,0,0,0,-1,21.0,0.0
